ref,text,translated,similarity_score,source_zip_file
God blesses those people who grieve. They will find comfort!,Mimbirenyɩntazannɔ m gʊɔɔ bʊgʊ-bʊgʊdɔɔ wɔɔ m: Ŋ y'a hɔjirle yɩm durnya ʊ.,"""The noise they are making is too loud for me: The children are playing loudly.""",0.06987222,output_jonathan
"But he didn't have any money to pay what he owed. The king ordered him to be sold, along with his wife and children and all he owned, in order to pay the debt.","Bɩ, gʊaa bɩ ba hɔsɩ m an b'a zɩm bɩ karɛ y. A m bɩ, cir bɩ n lɛ ka, kʊ n nɩ gʊaa bɩ hɛɛ kan a lʊ kɩ, a nyɩnɔ kɩ, kan hɔ niŋŋə k'an ta m haay kɩ, k'a cɩnta zɩm bɩ bɩncɛ ʊ.","""Brother, I have some important news for you. I have, since a while, noticed that you have been acting strangely, you don't talk much, you seem lost, you have been avoiding people, you don't eat well, and you often seem lost in thought. I am concerned about you.""",0.078666314,output_jonathan
"it goes off and finds seven other evil spirits even worse than itself. They all come and make their home there, and the person ends up in worse shape than before. That's how it will be with you evil people of today. Jesus' Mother and Brothers (Mark","K'a yɩ ncɩnaaʊ, b'a ta an aa zinəro vantɔɔ gaa saanhɩna, ŋ bʊnyaabaa n lɛ da a mɩŋŋa ra, ŋnɩ bɩ gasʊ, ŋn'a so gʊaa bɩ do ʊ. Gʊaa bɩ do mim bɩ bʊnyaabaa lɛ dam biisi hɔ ra. Zamaana naa do k'an bʊnyaa naa, a mim yɩrɛ ncɩnaaʊ sɔ.» Yeezuu danyɩnɔ mim (Markɩ","""In the village, there was a man named John, who had a small shop. He was always busy, working from morning till evening. One day, he was not in his shop, and people started to worry. They went to his house, but he was not there either. They then went to the market, and there they found him, lying unconscious. They took him to the hospital, and he recovered after a few days.""",0.27979916,output_jonathan
The spirit shook him. Then it gave a loud shout and left.,"Zinə bɩ n gʊaa bɩ hinkə kan paŋŋa kɩ, an bɔ a mɛ ʊ kan zee kɩ.","""You can understand the language I speak, but you cannot see me.""",0.22450277,output_jonathan
"Don't you know what the Scriptures mean when they say, “Instead of offering sacrifices to me, I want you to be merciful to others?” If you knew what this means, you would not condemn these innocent disciples of mine.","N ʊ: cicirzɛrɛ mɔɔ lɛ n taa, mannɩbarɛ bɛɛ y, k'awɔɔ meerbaa naa do jɩ ma, awɔɔ bɩ gʊɔɔ nɔɔn duro dʊdɔ yarlɛ y, bala, ŋ n kʊrɔma y.","""The circle is moving in the air, it's spinning, but it's not touching the ground, it's just hovering there, balancing, and it's curving slightly.""",0.049017217,output_jonathan
"But when your eyes are bad, everything is dark. If the light inside you is dark, you surely are in the dark. Money (Luke","Bɩ k'ɩ mɩnyaa bɩ mɩŋŋa y, ɩbɩɩ mɛ bɩ haay nyɩntam monsigə ʊ. K'a ɩ yɩrɛ ɩ ʊ, lɛɛgure k'ɩbɩɩ n ta m bɩ monsigə nɩ, monsigə bɩ do yɩm gʊta bidə.» Woso gɛɛ busoo (Likki","""You can find many delicious dishes in the market, especially the smoked fish. If you go there, you will see a lot of people gathered around it, because the smoked fish is very tasty.""",0.17668507,output_onesimus007
"Jesus got up and ordered the wind and the waves to be quiet. The wind stopped, and everything was calm.","K'a gu bɩ, an həən si hɩnhɛr bɩ ma, an a hɩ higʊta bɩ m, a ʊ: «Ɩ tʊr ka ɩ zɛ sɩɩ…» Hɩnhɛr bɩ n jɩm, lɛɛ bɩ n zɛ sɩɩ….","""He said, 'Why are you here, man, and what do you want, and who are you...?' He replied, 'I am a tourist coming from far away...'",0.25857636,output_onesimus007
"Then the king will say to those on his left, “Get away from me! You are under God's curse. Go into the everlasting fire prepared for the devil and his angels!","Naa jɛ ʊ, a y'a hɩm jɩsa ra zannɔ wɔɔ m, a ʊ: ‹K'a jɩ bɔ mɔɔ ma a ta laatʊ, awɔɔ kʊ Woso lerbɔrɛ bʊnyaa n'a jɛ ʊ, k'a ta sɛ k'a lihire ba ʊ, n n a banka Sʊtaana kan a malɛɛkarɔ kɩ minto b'ʊ.","""I don't understand you, but I will try to explain in a simple way. They say that if you want to go to the market, you should take the K'a bus, which goes straight to the market. However, it's not always available, so you can also use the Woso shared taxi, but it's more expensive. Moreover, there's a Suitaana Bank ATM at the market where you can withdraw money if needed.""",0.121455655,output_onesimus007
You are nothing but snakes and the children of snakes! How can you escape going to hell?,"Mɩnnɔ, cɩrkarɔ do n'awɔɔ m! Awɔɔ y'a hɔɔn dam lɔ, k'a a da ma, a a si Woso k'awɔɔ dʊdɔ yar, an awɔɔ da sɛhar ʊ bɩ lɛɛ?","""Man, the car that is not moving at all! It has been standing still for a long time, but it won't start, and it seems like Woso's trouble has come again, isn't it?""",0.12022999,output_onesimus007
"You are the light for the whole world. A city built on top of a hill cannot be hidden,","«Durnya lɛɛgure n'awɔɔ m, kʊ k'a nɩ zigi burə ʊ bɩ b'a dam ma, an a nyaakʊm da y.","""Yesterday I went to the market, but I didn't find what I was looking for, and I didn't buy anything.""",0.17382973,output_onesimus007
