ref,text,translated,similarity_score,source_zip_file
"“How is he?” Jacob asked. “He's fine,” they answered. “And here comes his daughter Rachel with the sheep.”","Ka o bɔhi ba, “O be wula?” Ka bɛ yɛl’ o, “O mal’ alaafee;” ka lan yɛli, “O bipuɣiŋga Reechɛl n-taɣiri piɛri kanna ŋɔ.”","The man asked, ""Who is that?"" The man replied, ""It is a very learned person""; he added, ""He is a British citizen living in Richmond, Virginia.""",0.20352271,output_jonathan
"Early the next morning Isaac and the others made a solemn agreement, then he let them go in peace.","Ka biɛɣ’ daa neei ka bɛ daŋ yiɣisibu lo tab’ alikauli, ka Yisahaku daa chɛbisi ba ka bɛ kuli ni suhudoo.","Yisahaku is a farmer who cultivates rice in a large field, and he also keeps livestock such as cows and goats.",0.014134552,output_jonathan
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","ka o daa nya ba ka yɛli, “Naawuni sansani m-bɔŋɔ!” Dinzuɣu ka o daa boli nimaani yuli Mahanaim.","The man said, ""God save us!""",0.35105312,output_jonathan
All praise belongs to God Most High for helping you defeat your enemies.” Then Abram gave Melchizedek a tenth of everything.,Ti paɣiri Zallakudura Naa ŋun chɛ ka a nyaŋ a dimnim’ ŋɔ!” Ka Ibram daa zaŋ binshɛɣukam zaa pia puuni zaɣ’ yiniyini yihi Mɛlikizɛdɛk zaka.,"""The king of Zabzugu has just announced that there will be a durbar (traditional gathering) at his palace tomorrow! The Imam has also confirmed that he will be present at the Malikisek Zongo (Muslim quarter) today.""",0.28969502,output_jonathan
"Terah decided to move from Ur to the land of Canaan. He took along Abram and Sarai and his grandson Lot, the son of Haran. But when they came to the city of Haran, they settled there instead.","Ka Tɛra daa zaŋ o bia Ibram min’ o yaaŋa Lɔt ni Ibram paɣa Zarai m-pah’ omaŋ’ zuɣu, ka bɛ yi Ur din be Kalidianim’ tiŋgbɔŋ ni n-kuni Keenan tiŋgbɔŋ ni. Ka bɛ daa mali ti paai Haran n-kpalim ʒini nimaani.","The man named Ibrahim, who is a friend of mine, and Lot, another friend of Ibrahim, went to Zarai with a group of people, and they also brought Urd with them, who is Kalidian by origin, and Keenan, who is also Kalidian. They also brought Haran, who is a cook, with them.",0.4893135,output_jonathan
Then he put the branches where the sheep and goats would see them while they were drinking from the water trough. The goats mated there,"Ka o daa zaŋ o ni kɔrisikɔrisi da’ shɛŋa maa sɔŋ biŋkɔbiri maa tooni kɔnyuri bɔɣili gbini luɣ’ shɛli biŋkɔbiri maa ni kanna ti nyuri kom. Ka biŋkɔbiri maa daa yi ti kana ni bɛ ti nyu kom ka duri taba,","The box that contains the corpse of the deceased who was buried in the cemetery, and the box that contains the clothes of the deceased, should not be taken out of the graveyard until the period of mourning is over.",0.22604132,output_onesimus007
"Leah gave birth to a son and named him Reuben. Then she said, “The Lord has taken away my sorrow. Now my husband will love me more than he does Rachel.”","Ka Liya daa niŋ pua n-dɔɣi bidibiga m-bol’ o yuli Rubin. Dama o daa yɛliya, Yawɛ nya m muɣisigu ni nyɛ shɛli; “Yɛlimaŋli, n yidan’ ni yu ma pumpɔŋɔ.”","Rubin is very happy because he has found a beautiful girl; ""Welcome, the one who has come to help us,"" Yawɛ said to her; ""We are very happy to see you.""",0.43296665,output_onesimus007
"Laban said to Jacob, “Leah and Rachel are my daughters, and their children belong to me. All these sheep you are taking are really mine too. In fact, everything you have belongs to me. But there is nothing I can do to keep my daughters and their children.","Ka Leeban daa yɛli Yaakubu, “Bipuɣinsi ŋɔ nyɛla m bipuɣinsi, ka bihi ŋɔ nyɛ m bihi, ka biŋkɔbiri ŋɔ nyɛ m biŋkɔbiri; ka a ni nya binshɛɣukam zaa kpe ŋɔ nyɛla n dini. Amaa zuŋɔ dabisili ŋɔ wula ka n yɛn niŋ m bipuɣinsi ŋɔ mini bɛ ni dɔɣi bi’ shɛb’ ŋɔ?","Yaakubu said, ""If you don't fast, and I don't fast, and we don't give alms, and we don't perform our religious duties; what will distinguish us from the non-believers? Are we not also hypocrites in our faith?""",0.14179873,output_onesimus007
He did this because the land was too crowded and could not support him and his brother with their flocks and herds.,"Dama bɛ ni daa mali binshɛŋa daa galisiya pam, ka di zuɣu chɛ ka bɛ ku tooi laɣim be luɣ’ yini. Bɛ niɣi zuɣu n-daa chɛ ka bɛ ni be luɣ’ shɛli maa bi saɣi ba.","The man who is speaking Dagbani now, if he wants to speak English, he should also learn to pronounce the English words correctly.",0.11070911,output_onesimus007
"and Sarai said to Abram, “The Lord has not given me any children. Sleep with my slave, and if she has a child, it will be mine.” Abram agreed,","Ka Zarai daa ti yɛli Ibram, “Nyama, Yawɛ bi chɛ ka n dɔɣi bihi, dinzuɣu zaŋmi n dab’ bipuɣiŋga ŋɔ dɔni, di pa shɛli o ni dɔɣi bihi ti ma.” Ka Ibram daa saɣi Zarai ni yɛli shɛm maa.","Ibram said to Zarai, ""Dog, Yawɛ is about to go and dig for yams, we should join him, let's use our hoes and dig together so that we can harvest more than if we were to dig individually."" Zarai responded to Ibram, ""What you say is good.""",0.31833512,output_onesimus007
