ref,text,translated,source_zip_file
"and named it “Sky.” Evening came, then morning—that was the second day. The Third Day","Ní Unimbɔti yíiń kugbɔŋuee yii kutagbɔŋu. Ní kunyeeu mɔ́ ní kutaa dūu wúntì, ŋwinliliiti dal dee.","And God created the earth and the sky. And darkness was, and water was over it, very deep.",output_proprietary_batch1
So God created humans to be like himself; he made men and women.,"Ní Unimbɔti náań unil ki nántiǹ u-ba, u náań-u ki nántiǹ úǹ Unimbɔti u-ba ní. U nìn náań uninja nì unimpu ní.",And God created a person and made him his own; he created him to be God's own. He created a man and a woman.,output_proprietary_batch1
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","Míǹ mbaantiim, m dū timool ki tīī tiwaŋkuti tin bí kitiŋ puee kɔkɔ nì inoon kɔkɔ nì tin kɔkɔ pée fù ti-biŋŋi pu, ki bí kitiŋ pu ki cáá kufoouee án nīn sá tì-jinti.» Ní an ŋá míǹ.","Then he said, ""I took the axe and gave it to all the trees that were in the forest, and all the animals, and all that lived among them, that were in the forest and had",output_proprietary_batch1
"By the seventh day God had finished his work, and so he rested.","Unimbɔti túń u-tuuŋŋi ki dóò, ní ŋwinluluútee, u kāl̀ ki ŋūŋfì atuun ŋin kɔkɔ u ŋée pu.","God made his work and finished it, and on the seventh day, he rested and blessed all the works he had done.",output_proprietary_batch1
"That's how God created the heavens and the earth. The Garden of Eden When the Lord God made the heavens and the earth,","Kutagbɔŋu nì kitiŋ náantam nín kíĺ puee dee. Eedeen kpaabun bɔti Ŋyunti ŋun ti-Dindaan Unimbɔti nyántì kitiŋ nì kutagbɔŋuee,","The heavens and the earth were finished, and all their host. And on the seventh day, the Lord God finished the earth and the heavens,",output_proprietary_batch1
"But the Lord told him, “You may eat fruit from any tree in the garden,","Ní ti-Dindaan Unimbɔti síiǹ unil mara nee yii: «A ŋūǹ kí ŋmɔ́ isufi in yú bukpaanee kɔkɔ biliŋ,","And the Lord God called someone and said: «You can count all the stars in the sky, every single one,",output_proprietary_batch1
"The Lord God said, “It isn't good for the man to live alone. I will make a suitable partner for him.”",Ní ti-Dindaan Unimbɔti bí yii: «An kaa ŋān̄ unil ń nīn bí u-baba míǹ. M làá náań un làá nīn tútúǹ-uee kí ŋàl̄-u.»,And our Lord God said: «It is not good for a man to be alone like that. I will make a helper for him.»,output_proprietary_batch1
The man Adam named his wife Eve because she would become the mother of all who live.,"Ní uninja pú u-nimpuu diyindi yii Awa, taapu di sá yii un bí dimaŋfalinee, kun puee úǹ di sá binifoobi kɔkɔ na.","And a ninja just saved Awa's life, not so that he would become a hero, because he is already everyone.",output_proprietary_batch1
but not with Cain and his offering. This made Cain so angry that he could not hide his feelings.,"ama ní ki fātì u-boon ki tīī Kaayeen nì u-saraau. An puee ní Kaayeen fōō diŋuul tikpil, u-nimbiin cúu bíil̀.","And then he left his home to go to Cayenne with his wife. When he arrived in Cayenne, he received a very big welcome, and his heart was happy.",output_proprietary_batch1
The Lord said to Cain: What's wrong with you? Why do you look so angry?,"Ní ti-Dindaan bí Kaayeen yii: «Ba ŋá ní a fōō diŋuul, a-nimbiin cúu bíil̀ mimmee?","And the Lord said to Cain: ""Why are you angry, and why is your face downcast?",output_proprietary_batch1
“No!” the Lord answered. “Anyone who kills you will be punished seven times worse than I am punishing you.” So the Lord put a mark on Cain to warn everyone not to kill him.,"Ní ti-Dindaan bí-u yii: «Aayee! Un di yaa kūū Kaayeeŋyee, bi làá téeǹ udaan min min u ŋée miluli pu ní.» Ní ti-Dindaan ŋá u-pu kudaaŋŋu kubɔ yii ubɔ yaa ká-uee, ú taa kpɔ̀-u.","And our Lord said to him: «Oh! If you kill Abel, you will become a restless wanderer on the earth.» And our Lord put a mark on him so that if anyone found him",output_proprietary_batch1
"One day, Lamech said to his two wives, “A young man wounded me, and I killed him.","Ní Leemeeki bí u-nimpoobi yii: «Ada nì Siila, pīlifìmaan-mi! M-nimpoobi, kpòom̄maan ni-tafaliŋ kí pīlifì tin m làá sòoǹee! Bi ŋá-mi tiweendi ní m kūū unil. Tiweendi tin bi ŋá-mee puee, m kūū kibiki.","And Lamech said to his wives: ""Ada and Zillah, listen to me! My wives, pay attention to my voice, listen to what I am about to say! They wounded me, and I killed a man. For the wound they inflicted on me, I killed a young man.",output_proprietary_batch1
Anyone who tries to get even with me will be punished ten times more than anyone who tries to get even with Cain.”,"Bi làá tɔ̀ Kaayeen pɔntooŋyi ŋfunyɔm miluli pu, ní kí tɔ̀ man Leemeeki pɔntooŋyi ŋfunyɔm mita kpá imuŋku inaa pu.»","There will be seven hundred pontoons at Cayenne, and there will be seven hundred and thirty-four pontoons at Leemeeki.",output_proprietary_batch1
and God took him away at the age of,"Eenɔki nìn nóó Unimbɔti deedee, an puee Unimbɔti yōoǹ-u baa ti ká-u.","Enoch walked faithfully with God, and God took him, and we did not see him.",output_proprietary_batch1
The Lord saw how bad the people on earth were and that everything they thought and planned was evil.,Ti-Dindaan nìn ká yii binib kpitii mɔ̀tīi wīintí kitiŋ pu. Baabadalee tibɔkpitil ŋma di nìn gbí bi-pɔbiliŋ poon bi dàkafī.,Our Lord saw that many people died and were buried in the earth. But some of the corpses remained in their graves unburied.,output_proprietary_batch1
