ref,text,translated,similarity_score,source_zip_file
"But none of you should be called a teacher. You have only one teacher, and all of you are like brothers and sisters.","Kyɛ a ba seŋ ka ba boɔlɔ yɛ “Wulwulibo” bonso, wulwullo yenaa la ka yɛ taa, kyɛ ka yɛ zaa waa zanzannema.","They say that in the old days, there was a certain ""Wulwulibo"" village, and it was said that the Wulwulibo people were very stubborn.",0.079192676,output_jonathan
"If your hand or foot causes you to sin, chop it off and throw it away! You would be better off to go into life paralyzed or lame than to have two hands or two feet and be thrown into the fire that never goes out.","“Ka fo nu bee fo gbɛre wa vɛŋ ka fo ŋmeɛrɛ gbɛɛ lere, kyɛ o ŋmaa lɔɔ bare! Ka fõõ taa nuyeni bee gbɛyeni kpɛ ne nyɔvore poɔ, a naŋ seɛ ka ba de fo zaa gbuli lɔɔ eŋ vũũ naŋ dire a ba kpiire poɔ.","They said that if you are a child of the house and you don't take care of the farm, you will not inherit the farm when your father dies. They also said that if you are a child of the house and you don't work on the farm, you will not get a share of the farm when your father is gone.",0.114877604,output_jonathan
"He said, “The time has come! God's kingdom will soon be here. Turn back to God and believe the good news!” Jesus Chooses Four Fishermen (Matthew","a yele, “A saŋ taɛ la, ka a Naaŋmen naaloŋ peɛle, yɛ leɛ yɛ eebo, a sage de a Ŋmen-yelnoore.” Yeezu Naŋ Boɔle O Dɛndɛŋ Potuuribo","They said, “If you want to go to the chief’s palace, you will see the Naaŋmen drums, it is a big thing, a sage will take you to the chief’s courtyard.” It is Yeezu Naŋ Boɔle O Dɛndɛŋ Potuuribo.",0.15433303,output_jonathan
"Some teachers of the Law of Moses came from Jerusalem and said, “This man is under the power of Beelzebul, the ruler of demons! He is even forcing out demons with the help of Beelzebul.”","A Naaŋmen bege wulwulibo mine naŋ da yi Gyɛruzɛlɛm wa, da yelee la, “O taa la Bɛlezɛbu, a sefaare zaa naa, ona la ko O a kpeɛ̃õ ka O digre ne a sefaare bara.”","The chief of the land said to the Gyɛruzɛlɛm people, “You will go to Bɛlezɛbu, and all the elders will gather, and you will tell them that I said they should come and meet me and the elders.”",0.33831468,output_jonathan
"Let me see one of the coins used for paying taxes.” They brought him a silver coin,",Yɛ wuli ma a warbiri yɛ naŋ maŋ de yɔɔ ne a zuyɔɔ.” Ka a noba da de ko O.,They will come and meet us at the farm and then we will go to the house of O.,0.18221804,output_jonathan
But you let people get by without helping their parents when they should. You let them say that what they own has been offered to God.,"Kyɛ ka yɛnee yeli ka ka neɛzaa wa yeli o saa bee o ma, ‘Bonna zaa sommo fo naŋ da na nyɛ n zie waa la Koban’ ,","They said that if they would go and meet him, he would say to them, 'All the Sommo people in this village are not better than I, Koban'.",0.09999263,output_onesimus007
"Jesus called the crowd together again and said, “Pay attention and try to understand what I mean.","Lɛ la ka a Yeezu da la boɔle a nembeɛoŋ a yeli ko ba, “Yɛ zaa, yɛ kyɛlle woŋ a baŋ a tɛgɛ:","They said that Jesus went to the tomb and said, ""Take away, take away the stone that is on top of it.""",0.34405643,output_onesimus007
Jesus' disciples picked up twelve large baskets of leftover bread and fish.,kyɛ ka ba da wuo a boŋkpaa ka a pa pɛre pie ne ayi.,They said that the child would go to the farm and that he would meet a certain old man.,0.17763563,output_onesimus007
"But many who are now first will be last, and many who are last will be first.","Kyɛ noba yaga naŋ de weɛ na leɛ la puori deme, kyɛ ka a puori deme leɛ danweɛ deme.”","They said that the old man went to the farm and brought back a big basket of yams, they said the old man brought back a big basket of yams from the farm.",0.11190133,output_onesimus007
"But Peter said, “Even if I have to die with you, I will never say I don't know you.” All the others said the same thing. Jesus Prays (Mark","Ka Piita yeli ko O, “Ka a naŋ na e feroo ka maa ne fo laŋ kpi gba, kyɛ N koŋ zagre fo bare.” Ka a potuuribo zaa meŋ yeli a lɛ. Yeezu Naŋ Puori Gɛsamane Poɔ (Mak","And Peter said to him, “If you want to go, I will also go with you, because I am not afraid of anything.” And all the disciples said the same thing. This is Jesus Christ, the Son of God (Mark 14:29).",0.6838878,output_onesimus007
