ref,text,translated,similarity_score,source_zip_file
Joseph was a good man and did not want to embarrass Mary in front of everyone. So he decided to quietly call off the wedding.,"Yosef eyifo utidi sɛɛ lǝ Onanto eto ǝnǝmi. Fɛɛ se wóanla nkǝ woakpo Maria eto ǝnǝmi kasɔ lǝ kusǝ komǝ eto ǝnǝmi esoo, úbu disi nkǝ lǝ oyani wǝ kpoo kalɔkalɔ.","Joseph is from the town of Onanto and he is my friend. He has a daughter named Maria, who is also my friend, but she is married, and her husband is a man named Kalokalo.",0.38950735,output_jonathan
"She had said to herself, “If I can just touch his clothes, I will be healed.”","Úyifo nko nya ɔ́tɛyi wǝ ǝsuǝ lǝ bofokanɔ ǝsuǝ nkǝ, “Lǝ ntidi wǝ awu koo, mɔ bufi ebɔyɛ mɛ.”","""The old man said to the young man who was carrying a heavy load, 'You will not be able to carry it, go and find help.'""",0.19651414,output_jonathan
"So the demons begged Jesus, “If you force us out, please send us into those pigs!”","Nyaso awɔnɔ bua nyamǝ álɛ Yesu lekpakpa bǝnkǝ, “Lǝ ebola bo ǝlǝkǝ lǝ mfoo, nyalɛ la bo esu akpe lǝ bakplako eto lekpa kplɛ nǝ ńyǝ mǝ ǝsuǝ.”","The snake said to Jesus the healer, ""I will not bite you if you give me the fish in your basket, and I will not harm your feet as I pass by you and your companions.""",0.43832332,output_jonathan
"But I will tell them, “I will have nothing to do with you! Get out of my sight, you evil people!” Two Builders (Luke","Mfó nya mɔɔtɛyi mǝ minkǝ, ‘Minyi mi kulaa o-o! Bidu mɛ lǝ ɔflɔ, mi babuayifotidi.’ Yesu Ate Asa Itsyi Lǝ Bayoto Inuǝ Bǝtsyuǝ Ǝsuǝ.","The old man with the walking stick said, ""Children, gather around! Listen carefully, I want to tell you a story."" This is the story of Jesus, the Son of God, who was betrayed.",0.33242092,output_jonathan
"After Jesus left the crowd and went inside, his disciples came to him and said, “Explain to us the story about the weeds in the wheat field.”","Yesu édu lǝ betidi bamǝ ɔflɔ nya úsu diyo. Nya wǝ bakasebi díbǝ wǝ ɔflɔ bátɛyi wǝ bǝnkǝ, “Lǝkǝ lekpá nǝ fátɛyi bo itsyi lǝ sefa wunyɛwunyɛ sia lɛkɛ lǝ ɔkuɛ ǝmǝ kasɔ ate bo.”","Jesus said to the people who were listening to him, ""Whoever comes to me and does not hate father and mother, wife and children, brothers and sisters, yes, and their own life also, cannot be my disciple.""",0.28674194,output_jonathan
Jesus told them another story: The kingdom of heaven is like what happens when a farmer plants a mustard seed in a field.,"Yesu esi ɔ́tɛyi mǝ lekpá bamba ditsyuǝ nkǝ, “Onanto eto sekakedikɔ ale utidi wǝ léto diyibibi kɛkɛ ditsyuǝ lǝ wǝ kasɔ.","Jesus said to the people, ""He who loves father or mother more than me is not worthy of me; he who loves son or daughter more than me is not worthy of me.""",0.23899475,output_onesimus007
So the chief priests met with the leaders and decided to bribe the soldiers with a lot of money.,"Besumunyǝ ninǝ bamǝ ku umǝ eto beninǝ ákpe disi béfi nsusu. Bǝtǝ bamamanyǝ bamǝ atabi eto akplɛ,","The woman went to the market with a basket of yams. But when she reached the market, she found it crowded.",0.18613343,output_onesimus007
"But they could not find any, even though many did come and tell lies. At last, two men came forward","Fɛɛ bǝnnyǝ kulesa saa, ite bǝ betidi kpǝ ǝbǝ bála bidia bǝtǝkǝ wǝ lǝ ǝsuǝ tsyafɛ. Betidi inuǝ bǝtsyuǝ ǝbǝ","The monkey climbed up the tree, but it could not find any ripe fruits. It then decided to jump to another tree where there were sweet fruits.",0.29693764,output_onesimus007
"But the groom replied, “I don't even know you!”","“Nya okafɔse ǝmǝ lɛtɛyi mǝ nkǝ, ‘Kulefe, minnyi mi!’ ”","The man said to the child, 'Come here, my child!'",0.3306058,output_onesimus007
"When you pray, don't be like those show-offs who love to stand up and pray in the synagogues and on the street corners. They do this just to look good. I can assure you that they already have their reward.","“Lǝ bɛlɛ ola botoo, bienyifo fe kase ǝnǝmi ǝnǝmi eto betidi leeyifo. Baala buńyǝ lǝ Yudafɔ eto kalakatokɔ ku lǝ obia bǝ lǝ utsyuǝ saa lǝ unyǝ mǝ. Nlɛ mi bɔtɛyi sitinti miǝ, boofo mǝ kayofofo saa koko.","""In the vast forest, there is a small hut where an old woman lives alone. Nearby, there is a large tree under which a snake often lies. One day, the old woman went to fetch water. As she was returning, she saw the snake coiled up on the path. She froze in fear, but the snake spoke to her: 'Don't be afraid, old woman. I won't harm you. I just want to ask you something.' The old woman, though frightened, managed to ask: 'What do you want, snake?' The snake replied: 'I want to know the way to the city where the white people live.' The old woman thought for a moment, then said: 'Go straight ahead, follow the river, and you will reach the city.' The snake thanked her and slithered away. The old woman returned home, telling no one about her encounter.""",0.054385677,output_onesimus007
