ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Na diyifoɔ Yeremia asɛm he baam sɛ:,The word of the Lord came to Jeremiah:,Dec 08 output,,3.221515452693472,26.752071154462005,14.986793303577738
"I tell you not to worry about your life. Don't worry about having something to eat, drink, or wear. Isn't life more than food or clothing?","Nti meeka akyerɛ ho, honnwennwene ho kra ho, deɛ hobedi anaa deɛ hobɛnom, anaa ho nipadua ho, ɔfa deɛ hobɛhyɛ ho. Nkwa nsom bo nkyɛne aduane, na nipadua nkyɛne ntoma anaa?","When you are not thinking about it, whether it is about your family, your work, or your health, you are doing what you want to do. Is life more important than food, or is health more important than clothes?",Dec 08 output,,3.780503351127618,35.44355726300788,19.61203030706775
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"efiri sɛ ho nsɛm so ne bɛnam bebu ho bem, na ho nsɛm nso so ne bɛnam bebu ho fɔ.” Bebisaa nsɛnkyerɛnne firii Yesu hɔ","If a word is about the Father, it is about the Son also, and a word about the Son is also about the Father.  This is the testimony from Jesus",Dec 08 output,,1.4780822562194806,18.572978585640502,10.025530420929991
"No one knows the day or hour. The angels in heaven don't know, and the Son himself doesn't know. Only the Father knows.","“Nso saa da ne dɔnhwere he deɛ biaa nnim, soro abɔfoɔ, anaa Ɔba he mpo nnim, gye sɛ Agya he nkoaa.","Has he not heard that even the greatest of kings, or the wisest of men, do not know everything?  Go, as if you were the only one who knows.",Dec 08 output,,3.1707499796910508,25.967072390687346,14.568911185189197
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark","Nso wamma no mmuaeɛ biaa, wammua kwaadu baako koraa, na ɔyɛɛ amrado he nwanwa kɛse. Bebuaa Yesu kumfɔ (Marko","This woman was a sinner, and she came and stood behind him, weeping, and began to wash his feet with her tears and to dry them with her hair. She was kissing his feet and anointing them with perfume. When Simon the Pharisee saw this, he said to himself, ""If this man were a prophet, he would know who and what kind of woman this is who is touching him, that she is a sinner.""",Dec 08 output,,1.040018406044338,17.65142164922893,9.345720027636634
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Na diyifoɔ Yeremia asɛm he baam sɛ:,The word of the Lord came to Jeremiah:,onesimus_31223989_Dec 12 output,,3.221515452693472,26.752071154462005,14.986793303577738
"I tell you not to worry about your life. Don't worry about having something to eat, drink, or wear. Isn't life more than food or clothing?","Nti meeka akyerɛ ho, honnwennwene ho kra ho, deɛ hobedi anaa deɛ hobɛnom, anaa ho nipadua ho, ɔfa deɛ hobɛhyɛ ho. Nkwa nsom bo nkyɛne aduane, na nipadua nkyɛne ntoma anaa?","If it is not for the sake of the world, for the sake of the family, for the sake of the individual, or for the sake of the community, then what is it for? Is life not more important than food, and is the individual not more important than clothing?",onesimus_31223989_Dec 12 output,,2.507858240864897,25.03082689533567,13.769342568100285
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"efiri sɛ ho nsɛm so ne bɛnam bebu ho bem, na ho nsɛm nso so ne bɛnam bebu ho fɔ.” Bebisaa nsɛnkyerɛnne firii Yesu hɔ","If anyone speaks, let them speak as one who speaks the utterances of God; if anyone serves, let them serve as one who serves by the strength that God supplies, so that in everything God may be glorified through Jesus Christ. To him belong glory and dominion forever and ever. Amen.",onesimus_31223989_Dec 12 output,,0.9359100614362484,21.2200582896244,11.077984175530325
"No one knows the day or hour. The angels in heaven don't know, and the Son himself doesn't know. Only the Father knows.","“Nso saa da ne dɔnhwere he deɛ biaa nnim, soro abɔfoɔ, anaa Ɔba he mpo nnim, gye sɛ Agya he nkoaa.","Is it not true that even the chiefs, or the king himself, do not know, except for God alone?",onesimus_31223989_Dec 12 output,,3.6423853365183545,21.515507312838597,12.578946324678476
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark","Nso wamma no mmuaeɛ biaa, wammua kwaadu baako koraa, na ɔyɛɛ amrado he nwanwa kɛse. Bebuaa Yesu kumfɔ (Marko","And he said to them, ""Take up your bed and walk."" And immediately he got up and took up his bed and walked.",onesimus_31223989_Dec 12 output,,1.7574239156849023,17.737497690655182,9.747460803170043
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Na diyifoɔ Yeremia asɛm he baam sɛ:,The word of the Lord came to Jeremiah:,john_AC86BE0F_output (5),,3.221515452693472,26.752071154462005,14.986793303577738
