ref,text,translated,source_zip_file,similarity_score
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Na diyifoɔ Yeremia asɛm he baam sɛ:,"And the prophet Jeremiah spoke, saying:",Dec 08 output,
"I tell you not to worry about your life. Don't worry about having something to eat, drink, or wear. Isn't life more than food or clothing?","Nti meeka akyerɛ ho, honnwennwene ho kra ho, deɛ hobedi anaa deɛ hobɛnom, anaa ho nipadua ho, ɔfa deɛ hobɛhyɛ ho. Nkwa nsom bo nkyɛne aduane, na nipadua nkyɛne ntoma anaa?","Because they spoke about them, the matter of their hand upon them, what they did or what they took, or their punishment, he does what they will do to them. Is life equal to a cow in your eyes, or is punishment equal to money?",Dec 08 output,
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"efiri sɛ ho nsɛm so ne bɛnam bebu ho bem, na ho nsɛm nso so ne bɛnam bebu ho fɔ.” Bebisaa nsɛnkyerɛnne firii Yesu hɔ","Because his word was in them, and his name was also called upon them. The Jews questioned Jesus.",Dec 08 output,
"No one knows the day or hour. The angels in heaven don't know, and the Son himself doesn't know. Only the Father knows.","“Nso saa da ne dɔnhwere he deɛ biaa nnim, soro abɔfoɔ, anaa Ɔba he mpo nnim, gye sɛ Agya he nkoaa.","But today, he did not eat at Donware, nor the people, or Oba did not want him; come say to Father, he spoke.",Dec 08 output,
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark","Nso wamma no mmuaeɛ biaa, wammua kwaadu baako koraa, na ɔyɛɛ amrado he nwanwa kɛse. Bebuaa Yesu kumfɔ (Marko","And he came to baptize in water, and he took the word of the one crying, and he prepared the way straight. The beginning of the gospel of Jesus Christ (Mark)",Dec 08 output,
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Na diyifoɔ Yeremia asɛm he baam sɛ:,"And they said the word of Jeremiah which he spoke, saying:",onesimus_31223989_Dec 12 output,
"I tell you not to worry about your life. Don't worry about having something to eat, drink, or wear. Isn't life more than food or clothing?","Nti meeka akyerɛ ho, honnwennwene ho kra ho, deɛ hobedi anaa deɛ hobɛnom, anaa ho nipadua ho, ɔfa deɛ hobɛhyɛ ho. Nkwa nsom bo nkyɛne aduane, na nipadua nkyɛne ntoma anaa?","So he said to him, Honnwennwene took his hand, whether he was dead or alive, or his spirit, he saw what he would say. Is life like gold in a song, or is the spirit like cloth?",onesimus_31223989_Dec 12 output,
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"efiri sɛ ho nsɛm so ne bɛnam bebu ho bem, na ho nsɛm nso so ne bɛnam bebu ho fɔ.” Bebisaa nsɛnkyerɛnne firii Yesu hɔ","""Because his word was spoken in this way, and his word was also spoken in another way. They asked questions from Jesus himself.""",onesimus_31223989_Dec 12 output,
"No one knows the day or hour. The angels in heaven don't know, and the Son himself doesn't know. Only the Father knows.","“Nso saa da ne dɔnhwere he deɛ biaa nnim, soro abɔfoɔ, anaa Ɔba he mpo nnim, gye sɛ Agya he nkoaa.","If a person comes today not knowing where to go, the elders or the child who knows will say that the father is the one.",onesimus_31223989_Dec 12 output,
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark","Nso wamma no mmuaeɛ biaa, wammua kwaadu baako koraa, na ɔyɛɛ amrado he nwanwa kɛse. Bebuaa Yesu kumfɔ (Marko","And he came to find water, he came into a certain wilderness, and he was greatly tempted by the devil. The beginning of the gospel of Jesus Christ (Mark...",onesimus_31223989_Dec 12 output,
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Na diyifoɔ Yeremia asɛm he baam sɛ:,And the prophet Jeremiah said:,john_AC86BE0F_output (5),
"I tell you not to worry about your life. Don't worry about having something to eat, drink, or wear. Isn't life more than food or clothing?","Nti meeka akyerɛ ho, honnwennwene ho kra ho, deɛ hobedi anaa deɛ hobɛnom, anaa ho nipadua ho, ɔfa deɛ hobɛhyɛ ho. Nkwa nsom bo nkyɛne aduane, na nipadua nkyɛne ntoma anaa?","If you don't know the way, the path is long, whether you go or come, or your burden is heavy, you will find it difficult. Life is not a competition in the market, and your burden is not a cloth, is it?",john_AC86BE0F_output (5),
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"efiri sɛ ho nsɛm so ne bɛnam bebu ho bem, na ho nsɛm nso so ne bɛnam bebu ho fɔ.” Bebisaa nsɛnkyerɛnne firii Yesu hɔ","Because His word was with them and His name was called upon them, and His word also was with them and His name called upon their nations. The one who bears the name from the house of Jesus.",john_AC86BE0F_output (5),
"No one knows the day or hour. The angels in heaven don't know, and the Son himself doesn't know. Only the Father knows.","“Nso saa da ne dɔnhwere he deɛ biaa nnim, soro abɔfoɔ, anaa Ɔba he mpo nnim, gye sɛ Agya he nkoaa.","Even on this day when they came, he was not there; the angels of heaven, or the Son himself was not there, as if the Father had once been there.",john_AC86BE0F_output (5),
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark","Nso wamma no mmuaeɛ biaa, wammua kwaadu baako koraa, na ɔyɛɛ amrado he nwanwa kɛse. Bebuaa Yesu kumfɔ (Marko","And he said to them, ""This is my blood of the covenant which is poured out for many."" Gospel of Jesus (Mark)",john_AC86BE0F_output (5),
Over on the hillside a large herd of pigs was feeding.,"Afei, na mprako binom oodidi bepɔ he so hɔ,","Afei, and some truly important matter that he has done in that way,",output-onesimus_004,0.06719458
"Then the king will say to those on his right, “My father has blessed you! Come and receive the kingdom that was prepared for you before the world was created.","Na hene he bɛka akyerɛ bɛ a bɛya ne nifa so he sɛ, ‘Hommra, ho a m’Agya ahyira ho, hommɛfa ahennie a bɛasiesie ama ho firi wiase mfitiaseɛ he nni;","And the king said to him, saying, ""Lord, you who forgive, we will give the sin that purifies you from the world's impurity, for there is none...""",output-onesimus_004,0.42165792
Jesus said this because the people were saying that he had an evil spirit in him. Jesus' Mother and Brothers (Matthew,"Ɔkaa yei sɛ efiri sɛ na bɛɛkeka sɛ, “Ɔwɔ honhom fi.” Yesu Abusua kann","He told them the reason, explaining, ""He came from the world."" Jesus' family.",output-onesimus_004,0.6031184
"You won't see me again until you say, “Blessed is the one who comes in the name of the Lord.”","Na meeka akyerɛ ho, honhu me bio de bɛkɔ akosi sɛ hobɛka sɛ, ‘Nhyira ne deɛ ɔɔba Awurade dini mu he.’ ”","But I have told you about it; listen to me as well, they will go when they stay if, 'Truth is he who is in God's religion.'",output-onesimus_004,0.42846742
"You should pray like this: Our Father in heaven, help us to honor your name.","Nti hommɔ mpaeɛ sɛ: Yɛ Agya a woya soro, anidie nka wo dini,","Then he spoke the saying: Our Father in heaven, hallowed be your name.",output-onesimus_004,0.4719134
"So the Lord's promise came true, just as the prophet Jeremiah had said,",Na diyifoɔ Yeremia asɛm he baam sɛ:,"And the word of the prophet Jeremiah came, saying:",onesimus_7C821E01_Dec 01 output,
"I tell you not to worry about your life. Don't worry about having something to eat, drink, or wear. Isn't life more than food or clothing?","Nti meeka akyerɛ ho, honnwennwene ho kra ho, deɛ hobedi anaa deɛ hobɛnom, anaa ho nipadua ho, ɔfa deɛ hobɛhyɛ ho. Nkwa nsom bo nkyɛne aduane, na nipadua nkyɛne ntoma anaa?","Because I have spoken about him, the main dispute regarding him, what he did or what he will do, or his sin, he does what he will do. Is life like my gold, and sin, what matters?",onesimus_7C821E01_Dec 01 output,
On that day they will be told they are either innocent or guilty because of the things they have said. A Sign from Heaven (Mark,"efiri sɛ ho nsɛm so ne bɛnam bebu ho bem, na ho nsɛm nso so ne bɛnam bebu ho fɔ.” Bebisaa nsɛnkyerɛnne firii Yesu hɔ","""Because the word and the name are called by his own name, and the word is also called by his name, the Bible's testimony from Jesus' mouth.""",onesimus_7C821E01_Dec 01 output,
"No one knows the day or hour. The angels in heaven don't know, and the Son himself doesn't know. Only the Father knows.","“Nso saa da ne dɔnhwere he deɛ biaa nnim, soro abɔfoɔ, anaa Ɔba he mpo nnim, gye sɛ Agya he nkoaa.","But today he did not fulfill his words, the heavenly people, or the child he did not know, all became like Father.",onesimus_7C821E01_Dec 01 output,
"But Jesus did not say anything, and the governor was greatly amazed. The Death Sentence (Mark","Nso wamma no mmuaeɛ biaa, wammua kwaadu baako koraa, na ɔyɛɛ amrado he nwanwa kɛse. Bebuaa Yesu kumfɔ (Marko","So he gave his blood, he bore a single sacrifice, and he fulfilled the commandment for the many children. The death of Jesus Christ (Mark).",onesimus_7C821E01_Dec 01 output,
"After Jesus left in a boat with his disciples,","Na Yesu tenaa kodoɔ he mu he, n’asuafoɔ dii n’akyi.","And Jesus was on the cross, and the soldiers pierced his side.",output_jonathan,0.4335757
"But Jesus ordered them not to tell anyone what had happened. Then he said, “Give her something to eat.”","Na ɔhyɛɛ bɛ ketee sɛ bɛmma biaa nte yei, na afei ɔka kyerɛɛ bɛ sɛ, bɛmma akwadaa he bibi nni.","He sent you to go that you may find life, and afterwards he said to you that there is no other truth.",output_jonathan,0.34055173
Everyone who asks will receive. Everyone who searches will find. And the door will be opened for everyone who knocks.,"Na biaa a obisa he, ne nsa ka, na biaa a ɔhwehwɛ he, ohu, na biaa a obom he bebie pono he ma no.","And he came to meet him, took his hand, spoke to him, oh!, and followed him hurriedly to go to him.",output_jonathan,0.26412955
Jesus told them another story: The kingdom of heaven is like what happens when a farmer plants a mustard seed in a field.,"Na ɔmaa bɛ mfantoho foforɔ bi sɛ, “Soro ahennie he te sɛ sinapi aba a bi koduaa no n’afuom;","Then he assigned a new name, saying, ""Soro Ahennie is like Sinapi's ancestor who was buried in the grave;""",output_jonathan,0.27261823
