ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Wura Hɛrodɛ lɛwu gɛmara mɔ, Wurubuaarɛ dɔ ɔsɔɔ ɔko gi baa lɛɛ mɔ-nyoro nyiile Gyosɛfo oderi dɔ Igyipiti.","Wura Herod kills the people every day, Wurubua takes their lives and beats their children daily—all Gospel preachers preach Igyipiti.",Dec 08 output,,2.334118780652749,19.372598890320646,10.853358835486697
"Rain poured down, rivers flooded, and the winds blew and beat against that house. Finally, it fell with a crash.","Gɛkɛ gɛdɛ mɔ, nyangbon de afuu belɛ a baa da, ne ibon i bɔla baa da de obu mɔ. Obu mɔ yii daa giŋɛsii so so mɔ, ɔ tɔrɔ daa wurum!”","Listen well to me, this significant matter that must come, and the vow I have sworn that will come from my mouth. These my words will truly be established forever, may they remain enduring!",Dec 08 output,,4.339467128024337,23.512986770638626,13.926226949331483
John's followers took his body and buried it. Then they told Jesus what had happened. Jesus Feeds Five Thousand (Mark,"Gyɔn akasɛbo mɔ mɛ nu gɛnen mɔ, mɛ kpaa kyu mɔ-gibuni mɔ kyu kpaa pule, ne mɛ kpaa buu sa Yesu. Yesu Gi Sa Sakpii Belɛ Agyudɔ Ne Mɛ Gyi Kaabo","Today I have heard in my heart this: I do not lie, indeed I speak no falsehood, and I only praise Jesus. Jesus is the Savior King, Faithful Teacher, and my mouth proclaims.",Dec 08 output,,2.310428454615111,22.535136805126715,12.422782629870913
"They left their graves, and after Jesus had risen to life, they went into the holy city, where they were seen by many people.","ne mɛ lii nkyan mɔ dɔ. Yesu gi kyingi mɔ, imɔ gɛmara mɔ, gɛnen ibuni ibono mɛ naa baa loo Gyɛrusalem ɔsowolɛ ɔbono Wurubuaarɛ gi lɔrɔ yela sa mɔ-ɔson mɔ, ne mɛ lɛɛ mɔmɔ-nyoro gɛwi nyiile asa sakyɔ.","And I see my eyes closed. Jesus gives me peace, they encircle me, with my steps and hands I go to Jerusalem, the way of the Lord's hands he shows clearly to my soul, and I sing sweetly all day hymns.",Dec 08 output,,2.692560122908792,24.545350898506946,13.618955510707869
Over on the hillside a large herd of pigs was feeding.,"Aberɛ abono mɔ, akuuri gikpen belɛ giko gi yelɛ gibii mɔ alan dɔ nno mɛ kya gyi.","Let's go eat food; those chickens' eggs that they sell to us we eat every day, only we don't want.",Dec 08 output,,1.6466642419110007,17.445101392061414,9.545882816986207
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Wura Hɛrodɛ lɛwu gɛmara mɔ, Wurubuaarɛ dɔ ɔsɔɔ ɔko gi baa lɛɛ mɔ-nyoro nyiile Gyosɛfo oderi dɔ Igyipiti.","King Herod is killing the people; the citizens are crying out—they are not having children, and all the land of Gyosɛfo is desolate.",onesimus_31223989_Dec 12 output,,3.632928877985223,26.445982072600003,15.039455475292613
"Rain poured down, rivers flooded, and the winds blew and beat against that house. Finally, it fell with a crash.","Gɛkɛ gɛdɛ mɔ, nyangbon de afuu belɛ a baa da, ne ibon i bɔla baa da de obu mɔ. Obu mɔ yii daa giŋɛsii so so mɔ, ɔ tɔrɔ daa wurum!”","Sir, hear me, the stored yams they say are plenty, and the rotten cassava they say is in our house. This our house has a very bad smell, so let's go check!",onesimus_31223989_Dec 12 output,,5.101599307902364,22.379343536393517,13.740471422147941
John's followers took his body and buried it. Then they told Jesus what had happened. Jesus Feeds Five Thousand (Mark,"Gyɔn akasɛbo mɔ mɛ nu gɛnen mɔ, mɛ kpaa kyu mɔ-gibuni mɔ kyu kpaa pule, ne mɛ kpaa buu sa Yesu. Yesu Gi Sa Sakpii Belɛ Agyudɔ Ne Mɛ Gyi Kaabo","Today I have heard what you said to my heart, I love my soul more than the world, and I truly love to call upon Jesus. Jesus is the Savior Lord Teacher and my Helper",onesimus_31223989_Dec 12 output,,2.4371431437250504,23.595381047400597,13.016262095562823
"They left their graves, and after Jesus had risen to life, they went into the holy city, where they were seen by many people.","ne mɛ lii nkyan mɔ dɔ. Yesu gi kyingi mɔ, imɔ gɛmara mɔ, gɛnen ibuni ibono mɛ naa baa loo Gyɛrusalem ɔsowolɛ ɔbono Wurubuaarɛ gi lɔrɔ yela sa mɔ-ɔson mɔ, ne mɛ lɛɛ mɔmɔ-nyoro gɛwi nyiile asa sakyɔ.","And I see my eye in my home. Jesus gives peace to me, he guards my..., with my word and prayer my mouth goes to Jerusalem; all prayers of the Lord are truly heard by my soul, and I will do good works for all sinners.",onesimus_31223989_Dec 12 output,,1.9254365647673424,21.82875337836928,11.877094971568312
Over on the hillside a large herd of pigs was feeding.,"Aberɛ abono mɔ, akuuri gikpen belɛ giko gi yelɛ gibii mɔ alan dɔ nno mɛ kya gyi.","People say that those farmers should not work the farm without our fertilizer, because without a good harvest we cannot.",onesimus_31223989_Dec 12 output,,2.2731543567022867,14.79690673757233,8.535030547137309
