ref,text,translated,source_zip_file,similarity_score
"God said, “I command the water under the sky to come together in one place, so there will be dry ground.” And that's what happened.","Uwumbɔr nan ki bui ke, “Nnyun mu bi kitiŋ pu na kpaan tɔb chee ki cha kitiŋ.” Le mu ŋa kina.","God said, “Let there be light in the firmament to separate day from night.” And it was so.",output_proprietary_batch1,0.40478515625
"God gave them his blessing and said: Have a lot of children! Fill the earth with people and bring it under your control. Rule over the fish in the ocean, the birds in the sky, and every animal on the earth.","le ki ŋa tinyoor ŋa bi pu, le ki bui ke, “Maa, ki pɔr, aan ki gbiin kitiŋ kee pu, ki li lik kitiŋ ngbaan. Li kpa mpɔɔn ijan, ni inyoon, ni tiwan nimɔk fu ki baar kitiŋ pu na.”","And he saw a young man there, and he said, “Son, come, and inherit this land, and cultivate that land. It has many trees, and animals, and all the things you need on the land.",output_proprietary_batch1,0.50927734375
"And I have given the green plants as food for everything else that breathes, including animals, both wild and tame, and birds. And so it was.","ki di mmobim ni tisufar di tii ipeel, ni tiwakor, ni tiwan nimɔk fu ki baar kitiŋ na, ni inyoon, ni li ji ki li ŋmɔ.” Le ni ŋa kina.","They ate meat and soup, and drank pito and palm wine, and they took their belongings to go to the farm, and they slept until morning. And they did so.",output_proprietary_batch1,0.306884765625
"By the seventh day God had finished his work, and so he rested.","Winlole daal, le Uwumbɔr nan tun lituln mɔmɔk doo, ki kal fuur.","Winlole today, and God finished all the work and rested.",output_proprietary_batch1,0.603515625
"That's how God created the heavens and the earth. The Garden of Eden When the Lord God made the heavens and the earth,","Uwumbɔr nan naan dulnyaa aawan mɔmɔk kina la. Edenn Aasaak aabɔr Buyoonn Tidindaan Uwumbɔr nan naan dulnyaa aawan mɔmɔk na,","God created the world and everything in it like this. Then Isaac's father, the Lord God, created the world and everything in it.",output_proprietary_batch1,0.57666015625
"But the Lord told him, “You may eat fruit from any tree in the garden,","Uwumbɔr nan bui u ke, “Aa ga ŋmaa ji ŋisubil ŋi mɔmɔk bi kisaak kee ponn ni na,","God told him, “You will not be able to eat all the fruits in this garden,",output_proprietary_batch1,0.8232421875
"The Lord God said, “It isn't good for the man to live alone. I will make a suitable partner for him.”","Tidindaan Uwumbɔr nan ki bui ke, “Naa ŋan ke uja li bi ubaa. M ga naan uŋeer u ga li ter u na ki tii u.”","The Lord God then said, “It is not good for man to be alone. I will make a helper who will be suitable for him.",output_proprietary_batch1,0.80615234375
"You will sweat all your life to earn a living; you were made out of soil, and you will once again turn into soil.”","Aa ga ko le kitotoŋ naa si waahr, le aa nin kan tijikaar ki ji, ki ti saa saakundaal. Le aa ga ki gir koo titan ni; ba pu? aa nyan titan ni la. M nan di titan le naan si, le aa ga ki kpaln titan.”","He will give a small piece of food to eat, and he will take a big piece to eat and go to the bush. And he will return to the farm; why? He came from the farm",output_proprietary_batch1,0.326904296875
"and Abel also gave an offering to the Lord. He killed the first-born lamb from one of his sheep and gave the Lord the best parts of it. The Lord was pleased with Abel and his offering,","Le Abel mu nan lik waapiih ponn ni waapihninkpel aah pue ma njan aapihbo u na, ki di toor kitork, ki di tinann ti kpa nkpan na ki tii Uwumbɔr. Le Uwumbɔr pak Abel ni waapiin,","And Abel brought some of the firstborn of his flock and their fat portions, the choicest of them, and he offered them as a burnt offering, offering the fat portions to God.",output_proprietary_batch1,0.7890625
but not with Cain and his offering. This made Cain so angry that he could not hide his feelings.,"le ki yii Kainn ni waapiin. Le Kainn gee liŋuul pam, le unimbil wɔb bii.","And it was Cain and his brother. And Cain became very angry, and killed his brother.",output_proprietary_batch1,0.59521484375
“This punishment is too hard!” Cain said.,"Le Kainn bui Uwumbɔr ke, “Aa daa ntafal ki ti chaar jer a.","And Cain said to God, ""My punishment is greater than I can bear.",output_proprietary_batch1,0.630859375
"Then Enoch had a son named Irad, who had a son named Mehujael, who had a son named Methushael, who had a son named Lamech.","Le Enok mu ma Irad, Irad mu ma Mehujael, Mehujael mu ma Metusael, Metusael mu ma Lamek.","Enoch begot Irad, Irad begot Mehujael, Mehujael begot Methusael, Methusael begot Lamech.",output_proprietary_batch1,0.7890625
"Lamech and Adah had two sons, Jabal and Jubal. Their son Jabal was the first to live in tents and raise sheep and goats. Jubal was the first to play harps and flutes.","Jabal aanaal le bi nan yin u ke Jubal, uyaabitiib le ye binib bi pii ki gbaa tiwan ki joo gaa ilahn na.",Jabal's brother was named Jubal; he was the father of those who play instruments and the flute.,output_proprietary_batch1,0.6435546875
"Adam and his wife had another son. They named him Seth, because they said, “God has given us a son to take the place of Abel, who was killed by his brother Cain.”","Adam ni upuu nan ki ma ubijabo uken. Le upii ngbaan bui ke, “Uwumbɔr ki tii mi ubijabo u leŋ Abel u Kainn nan ku na aaleleŋ.” Nima pu le u yin u ke Sef.","Adam and his wife had another son. And the woman said, ""God has given me another child instead of Abel, whom Cain killed."" Therefore she named him Seth.",output_proprietary_batch1,0.9375
"Lamech said, “I'll name him Noah because he will give us comfort, as we struggle hard to make a living on this land that the Lord has put under a curse.”","le ki bui ke, “Uwumbɔr aah puun lii kitiŋ pu na, ubo umina pu, le ti ga kan lifuur timi aafalaa ni,” le ki yin u ke Nowa.","And he said, ""When God created the earth, he created us so that we may live forever,"" and he named him Noah.",output_proprietary_batch1,0.7392578125
