ref,text,translated,source_zip_file,similarity_score,bleu_score,chrf_score,avg_score
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","Adam said: The Lord God made me and my wife from the earth, and we are flesh; but now, bone of my bones and flesh of my flesh.",Dec 08 output,,2.9010389028729295,22.954065333863106,12.927552118368018
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","And Abram went as the Lord had told him, and Lot went with him. Abram was seventy-five years old when he departed from Haran.",Dec 08 output,,4.344109103419242,25.009689112208193,14.676899107813718
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","He said to him: Whose daughter are you? He said: Betuel, the son of Nahor whom Milka bore to him, is my father. I have straw and much fodder, and room to spend the night.",Dec 08 output,,7.841770124886337,28.700035867744283,18.27090299631531
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.","And when Joseph saw them, he recognized them, but he pretended to be a stranger to them and spoke harshly to them.",Dec 08 output,,2.0243104160328675,21.467171508490882,11.745740962261875
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","Jacob said to his sons: Why do you look at each other? Joseph is no more, Simeon is no more, and now you want to take Benjamin; everything is against me!",Dec 08 output,,14.836364975225278,49.03943513502508,31.93790005512518
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.","Adam said: The evening and the morning were the first day, and the evening and the morning were the second day; and the earth was without form, and void, and darkness was upon the face of the deep.",onesimus_31223989_Dec 12 output,,2.3537559464014497,19.071420859143593,10.712588402772521
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","And Abram took Sarai his wife, and Lot his brother's son, and all their possessions that they had gathered, and the people that they had acquired in Haran, and they set out to go to the land of Canaan.",onesimus_31223989_Dec 12 output,,3.031060490822769,23.4473799028299,13.239220196826334
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","He said to him: Whose daughter are you? And he said: The daughter of Bethuel, the son of Nahor, whom Milcah bore to him. And he put a ring in her nose and bracelets on her arms.",onesimus_31223989_Dec 12 output,,22.79723091424014,45.94714653077271,34.37218872250642
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.","Joseph was not there when they came to bury him, but they buried him anyway. And Joseph was not there when they mourned him.",onesimus_31223989_Dec 12 output,,3.261767531394615,22.99727695993051,13.129522245662562
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","Jacob said to his sons: Why do you look at each other? Joseph is no more, Simeon is no more, and now you want to take Benjamin away; all these things are against me!",onesimus_31223989_Dec 12 output,,12.348524401358869,43.75303552702565,28.05077996419226
"and the man exclaimed, “Here is someone like me! She is part of my body, my own flesh and bones. She came from me, a man. So I will name her Woman!”","Ni Adam kē̱: Agbe̱ne̱ ene̱ dši wu ni dše̱ miwui le̱ amli ke̱ lō ní dše̱ mihelo le̱ mli; aatšé̱ mone̱ yō, edšake̱ nū mli adšiele̱ ke̱-dše̱.",Adam said: The evening is coming and the day is far spent; let us go to the house and rest. And they went and rested in the house.,john_AC86BE0F_output (5),,2.471272643168841,15.690209308302089,9.080740975735464
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ni ehĩe Abram dšogbāṅ ye̱ ehewo̱, ni ená tōi ke̱ tšinai ke̱ tedšihĩĩ ke̱ we-hĩĩ ke̱ weyei ke̱ tedšiyei ke̱ yomai.","And Abram took Sarai his wife, and Lot his brother's son, and all their possessions that they had gathered, and the people that they had acquired in Haran, and they set out to go to the land of Canaan.",john_AC86BE0F_output (5),,3.031060490822769,23.4473799028299,13.239220196826334
"I asked her who her father was, and she answered, “My father is Bethuel the son of Nahor and Milcah.” At once I put the ring in her nose and the bracelets on her arms.","Ni mibile̱ ake̱: Namo bi dšio? Ni ekē̱: Betuel, Nahor bi ni eke̱ Milka fo̱ le̱, bi dšimi. Ni miṅõ ga le̱ miwo egugõṅ, ni miṅõ ninešigai le̱ miwo enine;","And he said to him: What is your name? And he said: Betuel, the son of Nahor, whom Milka bore to him, that is my name. And I have a daughter who is very beautiful, and I have a sister who is very good.",john_AC86BE0F_output (5),,6.202310247451431,26.03230026908303,16.11730525826723
"Potiphar left everything up to Joseph, and with Joseph there, the only decision he had to make was what he wanted to eat. Joseph was well-built and handsome,","Nohewo̱ le̱ etu enibii fẽ ní eyo̱ le̱ ewo Iosef deṅ, ni ekwe̱e̱ enokonoko ake̱ dša nii ní eyeo̱ ke̱ke̱. Ni Iosef he ye̱ fe̱o ni ehĩe hũ ye̱ fe̱o.","Joseph was afraid to take Mary as his wife, but an angel appeared to him in a dream and told him not to be afraid to take her as his wife.",john_AC86BE0F_output (5),,3.176605498590708,21.639242443282576,12.407923970936642
"who said, “You have already taken my sons Joseph and Simeon from me. And now you want to take away Benjamin! Everything is against me.”","Ni ame̱tše̱ Iakob kē̱ame̱ ake̱: Nyekpakpā mibii ye̱ mihe: Iosef be̱, ni Simeon be̱, ni nyebaṅõ Benyamin hũ ke̱-ya; ene̱mei ne̱ fẽ le̱ mino̱ kã!","And Jacob said to his sons: Why do you look at one another? Behold, I have heard that there is grain in Egypt; go down there and buy for us, that we may live and not die.",john_AC86BE0F_output (5),,1.5155302454113846,22.30674500851165,11.911137626961517
