ref,text
"“A virgin will have a baby boy, and he will be called Immanuel,” which means “God is with us.”","“Di ke, ɔdisami gi óte onyime e, aakɔ̀ limɛ ɛ, gi aapɔ obinyime e, lɛ biaxwa yɛ si Imanuel,” gi lɛ ese linu si “Aya ɔlɛ ni blɔ.”"
"From David to the time of the exile in Babylonia, the ancestors of Jesus were: David, Solomon , Rehoboam, Abijah, Asa, Jehoshaphat, Jehoram; Uzziah, Jotham, Ahaz, Hezekiah, Manasseh, Amon, Josiah, and Jehoiachin and his brothers.",Lɛ Yosia apɔ Yexonya ni yɛ beneminyime ba ní ba Babilonia aboyo la me kuzezeo lipoe le me e.
"From the exile to the birth of Jesus, his ancestors were: Jehoiachin, Shealtiel, Zerubbabel, Abiud, Eliakim, Azor, Zadok, Achim; Eliud, Eleazar, Matthan, Jacob, and Joseph, the husband of Mary, the mother of Jesus, who is called the Messiah.","Nite si Yakob apɔ Yosef. Yosef yedze eze Maria a. Lɛ Maria ɛ, yɛ apɔ Yesu gi yɛ onu Kristo e."
more to the birth of the Messiah. The Birth of Jesus (Luke,"Azur apɔ Zadok, Zadok apɔ Yaxin, lɛ Yaxin apɔ Elihud i."
"This is how Jesus Christ was born. A young woman named Mary was engaged to Joseph from King David's family. But before they were married, she learned that she was going to have a baby by God's Holy Spirit.","Yesu Kristo yɛ kupɔpɔɔ mɛ eboe la ɛtrɛ nite: Beʋi yene Maria litukpo ɛki Yosef. Pɔ xe ableke biakpɛ likpɔ ɛ, amɔ si yɛ akɔ limɛ ní Ɔfuɛfuɛ Dradra lɔ mɛ kooko."
Joseph was a good man and did not want to embarrass Mary in front of everyone. So he decided to quietly call off the wedding.,"Yenye Yosef eze ɔnɔ gi abitɛ ní Aya yɛ isã nɛ aʋa a, niteme si ɔ́pɛ si yikpɛ ɔdzɛɛ kuye e ní banima aŋu mɛ. Lɛ loso e, atrɔ si yɛ ayurɔ yɛ ní kikpokpo me."
"While Joseph was thinking about this, an angel from the Lord appeared to him in a dream. The angel said, “Joseph, the baby that Mary will have is from the Holy Spirit. Go ahead and marry her.","Agi azeegyo eboa la su edi i, Aya yɛ ɔxwɛdzɛɛ ebu isu ya abasɛ Yosef ní kulila mɛ. Lɛ akpɛ ɔna ní yɛ lipo si, “Yosef, Dawid yebie, wukíse lifu ní Maria kugbanɔɔ su u, lɛ ese linu si yɛ limɛ nɛ ɛ, Ɔfuɛfuɛ Dradra lɔ mɛ lidɔ ɔ."
"Then after her baby is born, name him Jesus, because he will save his people from their sins.”",Atrápɔ obinyime gi biaxwa yɛ si Yesu lɛ ese linu si yɛ atrábu yɛ benete ba ní ba eboe zimizi na mɛ ɛ.”
"So the Lord's promise came true, just as the prophet had said,","Kɔ eboa la ya pɔ́ ɛba la mɛ, tɔ biakɔ bloni liboe lɛ gi Aya apani aplɛ gani yɛ oboedoplɛɛ aʋa sì,"
"After Joseph woke up, he and Mary were soon married, just as the Lord's angel had told him to do.","Agi Yosef enyime ní sra sɛ mɛ ɛ, abitɛ ní Aya yɛ ɔxwɛdzɛɛ yɛ liboe le aʋa. Niteme si agbani Maria."
But they did not sleep together before her baby was born. Then Joseph named him Jesus.,"Pɔ ɛ, yɛ ni yɛ béze edi zɛkɔ nani lipoe lɛ gi apɔ yebinyime tɔpu yɛ pɔ́ ɛ. Lɛ Yosef axwa obi ye linyi si Yesu i."
"When Jesus was born in the village of Bethlehem in Judea, Herod was king. During this time some wise men from the east came to Jerusalem","Agi bɛpɔ Yesu ní Betlehem ní Yudea, ní Okusi ye Herodes lipoe le me e, beboete ba bɛdɔ ní kewetu ya ɛba Yerusalem, lɛ beʋi sì"
"and said, “Where is the child born to be king of the Jews? We saw his star in the east and have come to worship him.”","“Nifɔ kwiamɔ Yudanɛ ma Okusi ye gi bɛpɔ ɔ? Kwimɔ yɛ liŋui nɛ, lɛ kwiba si kwitrakpɛ litukpo kesea ɛki yɛ ɛ.”"
"When King Herod heard about this, he was worried, and so was everyone else in Jerusalem.","Agi Okusi ye Herodes enu liboe lɛ ya ɛ, yɛ ɔna nɔ ɛhwa. Lɛ Yerusalem banɛ ma pɔ́ fɛ ɛ, liboe le lihwa ni ba a."
"Herod brought together the chief priests and the teachers of the Law of Moses and asked them, “Where will the Messiah be born?”","Lɛ axwa kusɔliɔ baka ba petee ni ɔsã nɔ badɔbasɛ ba pɔ́ akpɛ likpɔ, lɛ apamí liboe le me nì ba si, “Nifɔ biapɔ Kristo ye?”"
"They told him, “He will be born in Bethlehem, just as the prophet wrote,","Lɛ bɛsi yɛ si, “Ní Betlehem, ní Yudea, lɛ ese linu si, Aya yɛ oboedoplɛɛ aŋwlimi a plɛ si:"
"‘Bethlehem in the land of Judea, you are very important among the towns of Judea. From your town will come a leader, who will be like a shepherd for my people Israel.’ ”","‘Lɛ wɔ Betlehem ní Yuda kesea aʋa ɛ, wɔ wonu ɔma sisami nɔ ní Yuda ikusima nɛ kusi; pɔ lɛ wɔ mɛ ɔnɔgbanɔɛ gi yɛ atrá gbani mɛ Israel ɔma nɔ aadɔ.’ ”"
Herod secretly called in the wise men and asked them when they had first seen the star.,"Lɛ Herodes axwa beboete ba tsinɔ ní kutsatsa mɛ ní kikpokpo me, lɛ apami lipoe lɛ klɔ gi liŋui nɛ lido e nì ba mɔmɔmɔ."
"He told them, “Go to Bethlehem and search carefully for the child. As soon as you find him, let me know. I also want to go and worship him.”","Le kede e, akpɛ ba atsisi Betlehem, lɛ asi ba sì, “Mlazɛpɛ́ obi ye mɔmɔmɔ; tɔ xegi mlɛmɔ yɛ ɛ, mledzi ba atɔ mlagasi mɛ, tɔ mɛ fɛ maatrɛ tɔ miikpɛ litukpo kesea ɛki yɛ.”"
"When the men went into the house and saw the child with Mary, his mother, they knelt down and worshiped him. They took out their gifts of gold, frankincense, and myrrh and gave them to him.","Gi beti iku ní kepea mɛ pɔ́ ɛ, bɛmɔ obi ye nì yene Maria; lɛ bedu ba aklamasi na kesea lɛ bɛkpɛ etukpo kesea ɛki obi ye. Lɛ bebu ba bidɔkɔkɔɛ ʋɛ gi bize sika, kotoklobo ani lifi yɛ ní ba igudo le me ɛki obi ye e."
"Later they were warned in a dream not to return to Herod, and they went back home by another road. The Escape to Egypt","Agi Aya ebu abasɛ ba ní kulila mɛ si bakídzi atrɛ ní Herodes klɔ tɔ ɛ, bɛga kude dzedze lɛ bɛtrɛ ní ba kepea ɛ. Yosef ese ni Yesu ni Maria atsinɔ Egipte"
"After the wise men had gone, an angel from the Lord appeared to Joseph in a dream and said, “Get up! Hurry and take the child and his mother to Egypt! Stay there until I tell you to return, because Herod is looking for the child and wants to kill him.”","Agi bɛsɛ pɔ́ ɛ, Aya yɛ ɔxwɛdzɛɛ ebu isu ya abasi Yosef ní kulila mɛ si, “Herodes atrápɛ obi ye si yiye ye, lɛ loso e, yɔ tɔ gbani obi ye ni yene tɔ sé trɛ ní Egipte. Mleze niklɔ kɔzɛna nani lipoe lɛ klɔ gi maasi mlɔ si mlasɛ edzi i.”"
"That night, Joseph got up and took his wife and the child to Egypt,","Niteme si Yosef ayɔ, lɛ agbani obi ye ni yene elesi la lɛ eseni ba atsinɔ ní Egipte e."
"where they stayed until Herod died. So the Lord's promise came true, just as the prophet had said, “I called my son out of Egypt.” The Killing of the Children","Beze ní Egipte kɔzɛna nani Herodes litsepoe le. Lɛ loso e, liboe lɛ gi Aya yɛ oboedoplɛɛ apani si “Maxwa Mobi ye adɔ ní Egipte e,” liba lɛ mɛ. Herodes aki si beye bebinyimenuvɔ ba petee ní Betlehem"
"When Herod found out that the wise men from the east had tricked him, he was very angry. He gave orders for his men to kill all the boys who lived in or near Bethlehem and were two years old and younger. This was based on what he had learned from the wise men.","Agi Herodes amɔ si beboete ba gi bɛdɔ kewetu ya bekyi ye exla ɛ, amɔ kusuyeʋi nyani nyani. Lɛ loso e, akpɛ ɔsã si beye obinyime kakaa gi azɛ agɔ taʋa pleno ní Betlehem ani imaɛ nɛ klɔ gi iklani lɔ ɛ. Ebu ɔkliɔ lɔ klɔ kɔkpɛ liboe lɛ klɔ gi enu adɔ ní bababa ʋa onu ní ɔnuvɔɛ lipɔpoe le su i."
"So the Lord's promise came true, just as the prophet Jeremiah had said,","Niteme liboe lɛ gi Aya yɛ oboedoplɛɛ Yeremya apani aplɛ ɛ,"
"“In Ramah a voice was heard crying and weeping loudly. Rachel was mourning for her children, and she refused to be comforted, because they were dead.” The Return from Egypt","liba lɛ mɛ si, “Ole ɔtɔ eyi ní Rama, gi onu kubemi gagla ole. Raxel eebemi yɛ bebi ba; ɔ́dimɛ si bayɔ yɛ ɔna a, lɛ ese linu si yɛ bebi ba pɔ́ betse.” Yosef, Maria ani Yesu bedzi dɔni Egipte"
"After King Herod died, an angel from the Lord appeared in a dream to Joseph while he was still in Egypt.","Ní Herodes kutseo kede e, Aya yɛ ɔxwɛdzɛɛ ebu isu ya abasi Yosef ní kulila mɛ ní Egipte,"
"The angel said, “Get up and take the child and his mother back to Israel. The people who wanted to kill him are now dead.”","lɛ apani si, “Yɔ, gbani obi ye ni yene, atɔ dzitrɛ ní Israel kesea aʋa, lɛ ese linu si banama gi bɛpɛ si beye obi ye e, betse.”"
Joseph got up and left with them for Israel.,"Loso e Yosef ayɔ, lɛ agbani obi ye ni yene, atsinɔ ní Israel kesea ʋa ɛ."
"But when he heard that Herod's son Archelaus was now ruler of Judea, he was afraid to go there. Then in a dream he was told to go to Galilee,","Pɔ̀ gi Yosef enu si Arxelao yɛ ɛɛŋa kukusi yo ní yɛka Herodes kutse o kede ní Yudea ɛ, ese lifu ne ki niklɔ kutrɛtrɛ. Agi bɛkpɛ yɛ ɔsã ní kulilaa mɛ loso e, ekyi atrɛ ní Galilea kesea mɛ."
"and they went to live there in the town of Nazareth. So the Lord's promise came true, just as the prophet had said, “He will be called a Nazarene.”",Lɛ atsa kepe ní ɔma ɔtɔ gi bizɛxwa si Nazaret mɛ ɛ. Nite si liboe lɛ gi bedo eplɛ gani beboedoplɛ ba ʋa si “Banima biaxwa Yɛ si Nazaret Ɔnɛ ɛ” liba lɛ mɛ.
Do something to show you have really given up your sins.,Mlabitɛ eboa la gi aabasɛ si mlekyi ní mlɔ ina nɛ mɛ ɛ.
"He said, “Turn back to God! The kingdom of heaven will soon be here.”","Apani si, “Mlekyi ní mlɔ ìna nɛ mɛ, lɛ ese linu si lifunu ne Kaʋaŋaa ketii pɔnɔ!”"
John wore clothes made of camel's hair. He had a leather strap around his waist and ate grasshoppers and wild honey.,"Lɛ kposɔ sipi liwu Yohanes akpɛ, lɛ akɔ kagaplekpa ɔgɛmi akɔ anya yɛ kasɛa mɛ ɛ. Yɛ kiŋaŋaɛ kize akikli ni liŋwafu mɛ kìbu."
From Jerusalem and all Judea and from the Jordan River Valley crowds of people went to John.,Banima bɛdɔ ní Yerusalem ni Yudea ani Yɔdan onipe lo su gi bɛba yɛ klɔ.
"They told how sorry they were for their sins, and he baptized them in the river.","Lɛ bɛdra ba ina nɛ mɛ ɛ, xe akpɛ kuni aki ba ní Yɔdan onipe lo me e."
