ref,text,translated,similarity_score,source_zip_file
"After Isaac had been there a long time, King Abimelech looked out a window and saw Isaac hugging and kissing Rebekah.","Yisaaka zi nisaaniŋi yuu. Dindaso Abimeliki Filisiti naaba nyaasi o tokuro niŋi, ka nye Yisaaka ni gbaa o poga Rabeeka kpabirisimtiri.","Isaac was forty years old. Abimelech, king of the Philistines, looked out of his window and saw Isaac caressing Rebekah, his wife.",0.748788,output_jonathan
"but the son of the slave woman is also your son, and I will make his descendants into a great nation.”","M ni ti e guruŋpoga bii maa gba bidamta, ba gba ba niŋi baligu. O gba niŋini e biya.”","I am the one who is holding the big pot, but I don't know what is inside. It is holding my hand.”",0.1809452,output_jonathan
"So the people had to stop building the city, because the Lord confused their language and scattered them all over the earth. That's how the city of Babel got its name. The Descendants of Shem","Tiŋkarigu maa yuuri n daa n niŋi Babilon, a kpali bo, nisaaniŋi Naawunni daa jebi niriba maa yatoga, ka za niŋi pisimi ba tiŋgbaŋŋu maa niŋi.","They built a city and a tower in Babylon, a very tall one, so that they could reach the heavens, and God scattered them and confused their language.",0.7079161,output_jonathan
"and now I own cattle, donkeys, and sheep, as well as many slaves. Master, I am sending these messengers in the hope that you will be kind to me.”","Ni o marini naagi, buŋsi, peeri, buusi, a ni gurunsi dabsi ni pogiba, ka o suusira i maa e zo u nimbaa.","You are a brave warrior, hunter, farmer, and a great Gurunsi elder, and you have worked hard to build your village.",0.3490959,output_jonathan
"Nations will be your servants and bow down to you. You will rule over your brothers, and they will kneel at your feet. Anyone who curses you will be cursed; anyone who blesses you will be blessed.”","Naawunni o ti balisi ba tumina i, ka durinye dima ba dobira i tiŋŋa. E ni niŋi yidaandaba yi e mabiisi niŋi. Ka niseesi ni si i noori ni nye naŋgbansiibu, ka seesi ni nafa i, ni nye nafa.” Isawu suusi nafa yi Yisaaka saani","When I was young, I used to herd cattle, and I would often get tired and rest under a tree. I would take my flute and play it. If I saw a beautiful girl, I would play it to attract her, and if she smiled at me, I would know she loved me.” That is how Isaac got his wife.",0.18414378,output_jonathan
The king went back to sleep and had another dream. This time seven full heads of grain were growing on a single stalk.,"O lee n gbisira, ka zaasi, chi zu karasuma ayapoin n tomi gbinluŋko niŋi.","They went to the farm, worked, and brought back yams to eat.",0.29071274,output_onesimus007
King Melchizedek of Salem was a priest of God Most High. He brought out some bread and wine,"Ka Mekizade, so n niŋi Salem naaba, ka na kpari n niŋi Duuma Naawunni nakarigu la sandaantumina, o mari paanusi ni daam ti ti Abram,","And Mekizade, the son of Salem the king, he also took the son of Duuma Naawunni the great warrior as a companion, and he gave him a donkey load of goods as a gift to Abram.",0.5857734,output_onesimus007
"“You, your wife, your sons, and your daughters-in-law may now leave the boat.","“Pimparaŋa, e ni e poga ni ya biduusi ni ba pogiba ya yi ŋariŋu maa puwa.","The chief, he is the one who takes care of the village and makes sure everything is okay.",0.17909671,output_onesimus007
So Jacob's sons joined others from Canaan who were going to Egypt because of the terrible famine.,"Kom maa daa n lini Keenan paaligu gba, a zu, Yakubu biduusi maa daa n paani niseesi we bindira maa daabu.","Keenan's friend came to our house, and Yakubu also came to our house to eat and rest.",0.2184076,output_onesimus007
"As Jacob was on his way back home, some of God's angels came and met him.","Niŋi n na, Yakubu daa lee n naa soori wara, Naawunni malaakasi ti paag u.","My father said, Yakubu has gone to the farm, God will bless his work.",0.296054,output_onesimus007
