ref,text,translated,source_zip_file,similarity_score
"But the Holy Spirit will come upon you and give you power. Then you will tell everyone about me in Jerusalem, in all Judea, in Samaria, and everywhere in the world.”","Onupɛ Ɔfɔfuĩa gbangbã ɔba wɔnɔ abhaa, nɔbɔ yɛkɛ ohumi, kɛlɛ nobo dzi banɔ gɛ nɔbɔ mɔ ebui alɛ ɔɖɔ nɛ mɛishu nɛ Yerusalem nɛ̀ Yudea petee ɔvɛnɔ Samaria ɔdɛtɔ̃ kanɔ nɔ̀ ɔtɔ̃kɔ.”","But you will receive power when the Holy Spirit comes upon you, and you will be my witnesses in Jerusalem, in all Judea and Samaria, and to the ends of the earth.",output_proprietary_batch1,0.85400390625
"And when they heard this noise, a crowd gathered. But they were surprised, because they were hearing everything in their own languages.","Gɛ belũ ozĩ ɔlɛɛ, banɔɛza gbagbla tili bashogò kɛlɛ kɛbhɛtɛ balɛibi, ɔmɔsɛ anɔ nyia anɔ elũ ebuiɛ gɛ baɖɔɔ nɛ yɛulũhũ mɛ.","If you do something bad, people will talk about you everywhere, but if you do something good, they will not talk about it much.",output_proprietary_batch1,0.134765625
Then why do we hear them speaking our very own languages?,Kɛlɛ kɛzã pɛ bɔlɔ ɔmayɛmɛ aka nyia aka elũ ebuiɛ mɛ nɛ yɛulũhũɔ mɛ̀ dza?,"If someone gives you something, will you take it or leave it?",output_proprietary_batch1,0.0018644332885742188
"Others made fun of the Lord's followers and said, “They are drunk.” Peter Speaks to the Crowd","Beteli xɔnɔ aaɖɔ amɔɛbui nɛ balɛishu kɛlɛ baɖɔ asɛ, “Bunu bawɔ̃ɛ ebuku. Petro Aɖɔ Kaɖɔ Akɔ Banɔɛza","Bethel was in the house eating when someone came and said, “Bring the book. Peter has taken it to the elders.”",output_proprietary_batch1,0.5146484375
"You are wrong to think that these people are drunk. After all, it is only nine o'clock in the morning.","Gɛnɛ bunu banɔ alɛ adɔ asɛ gɛ noɖiɛ, kɛvɔlɔ ɛɖa tizhita nɛlɛ ko gɛta.","If you want to do something well, you must first learn how to do it.",output_proprietary_batch1,-0.01000213623046875
"The Lord won't leave me in the grave. I am his holy one, and he won't let my body decay.",ɔmɔsɛ ɔtɛbɔ shɛnɛ ahɔɛ nɛ mɛishu ɔkɔ butsi alo pɛ ɔbɔkɔ ɔsɛ wɔ ayɛ gɛ yɛishu dalɛ atsɔmɔ ezĩ.,"If someone wants water and there is no cup or bottle, they can use a calabash to drink it easily.",output_proprietary_batch1,0.1099853515625
"My friends, it is right for me to speak to you about our ancestor David. He died and was buried, and his tomb is still here.","“Mɛadzya alɛ mɔ, ɛpɛ sɛ tɛ mɛdalɛ mɛishumɛ ɔkɔ wɔnɔ tɛ̀ noti ɔsɛ ashuĩ David etsí, kɛlɛ bavɔbɔɛ, kɛlɛ yɛodzeɖe ɔlɛ ɛkɛlɛ̀ ɔmana oboɔ.","If I eat this, I want to go and tell David’s people, so that they know, so that they understand it is not something bad.",output_proprietary_batch1,0.4599609375
"and he jumped up and started walking. He went with Peter and John into the temple, walking and jumping and praising God.","Etso epoele nɛ yɛtsɛɖɛ nabha kɛlɛ akpàa gã. Kɛlɛ atɔnɔ alɛ avɛ Owusoso Akaavũɔ shu pɛ aagã, pɛ etsopoele pɛ akpɛ Owusoso Akaa nɛinyè nɛitití.","But they said that they would not go. They said that unless Owusoso Akaavũɔ himself came, they would not accept Owusoso Akaa as their leader.",output_proprietary_batch1,0.1439208984375
"My friends, I am sure you and your leaders didn't know what you were doing.","“Mɛadzya alɛ mɔ, inyi ɔsɛ wɔnɔ nɛ̀ bagɛ baagbanà wɔnɔɔ otinyi flogo pɛ nɔbhɛtɛ.","If I eat this food, my body will be strong and I will have the energy to work well.",output_proprietary_batch1,0.08013916015625
"But God had his prophets tell that his Messiah would suffer, and now he has kept this promise.","Pɔ, kana Owusoso Akaa abhɛtɛ kɛgɛ aɖɔ elúɔ ɔgana yɛebuiɖɔluanɔ nabha gɛ aɖɔ asɛ, yɛ Kristoɔ abamɔ bɔtɔ.","So, just as Owusoso Akaa was raised from the dead by the glory of the Father, we too may walk in newness of life, through Christ.",output_proprietary_batch1,0.418701171875
